project project url SHA prop test directory test file test line number classification notes
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/base,AbstractXMLStreamScopeTest,100,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/base,AbstractXMLStreamScopeTest,78,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/base,AbstractXMLStreamScopeTest,86,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/base,AbstractXMLStreamScopeTest,96,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventFactoryTest,140,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventFactoryTest,154,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventReaderTest,76,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventReaderTest,77,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventReaderTest,79,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventReaderTest,80,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventReaderTest,106,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLEventReaderTest,110,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,119,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,120,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,122,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,183,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,187,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,171,Falsealarm,N/A
beckchr.staxon,https://github.com/beckchr/staxon.git,58d107b8cc806642fee5c5b5cf78de4e25e4d8f5,Iterator_HasNext,./src/main/java/de/odysseus/staxon/event,SimpleXMLFilteredEventReaderTest,175,Falsealarm,N/A
bpsm.edn-java,https://github.com/bpsm/edn-java.git,c1d891d6437f89af3a9c2cbc3c4e002556aa71b4,Closeable_MeaninglessClose,./src/main/java/us/bpsm/edn/printer,Printers,99,Falsealarm,N/A
bpsm.edn-java,https://github.com/bpsm/edn-java.git,c1d891d6437f89af3a9c2cbc3c4e002556aa71b4,Map_UnsafeIterator,./src/main/java/us/bpsm/edn,Interner,45,Falsealarm,N/A
bucchi.OAuth2.0ProviderForJava,https://github.com/bucchi/OAuth2.0ProviderForJava.git,db5e1d06ddb51fe63dd30f17a4f1118e433d6b15,ByteArrayOutputStream_FlushBeforeRetrieve,./src/main/java/com/meterware/servletunit,ServletUnitHttpResponse,458,Falsealarm,N/A
bucchi.OAuth2.0ProviderForJava,https://github.com/bucchi/OAuth2.0ProviderForJava.git,db5e1d06ddb51fe63dd30f17a4f1118e433d6b15,Closeable_MeaninglessClose,./src/main/java/com/meterware/httpunit,WebResponse,1095,Falsealarm,N/A
