76,invokebinder,https://github.com/headius/invokebinder.git,b59f488b683b38726e8190ea0dfd9b2e6895a593
77,hef.IRCTransport,https://github.com/hef/IRCTransport.git,172f690a73fbef1fa7c98b52399700c4c5957172
78,hoverruan.weiboclient4j,https://github.com/hoverruan/weiboclient4j.git,6ca0c73f77f10d8ec1fed2c768c719dcf9ea7fc5
79,hpehl.piriti,https://github.com/hpehl/piriti.git,a41ae3677d19a4b65b23ecd73b3f7326c7b03040
80,ingenieux.beanstalker,https://github.com/ingenieux/beanstalker.git,5d532a741110a57a295a324e1fbe8b8984b4e608
81,intesar.GMailJava,https://github.com/intesar/GMailJava.git,94b43633406837502f669f1ba38275f72a854541
82,in-the-keyhole.khs-sherpa,https://github.com/in-the-keyhole/khs-sherpa.git,0fa1c014bab990131e11c03bd9d3d687b0956104
83,iron9light.coffeescript-maven-plugin,https://github.com/iron9light/coffeescript-maven-plugin.git,390a0ef0cd94ce67873061b1a9e1eb2d6d85e304
84,IvanTrendafilov.Confucius,https://github.com/IvanTrendafilov/Confucius.git,2c3028782eaaf2337bde558b4a700210a10f543e
85,JakeWharton.resourcefs,https://github.com/JakeWharton/resourcefs.git,4d98b4d12086901d707a6b6d9e38ce84b3bc09e1
86,jcaddel.maven-s3-wagon,https://github.com/jcaddel/maven-s3-wagon.git,d0ac0ff59ad50440878c263f8c0f5741ab1efb35
87,jcustenborder.flume-ng-rabbitmq,https://github.com/jcustenborder/flume-ng-rabbitmq.git,26b7ec3a9cb5c3a0110d7b9c0ebdcbd5ea2d6789
88,jenkinsci.grails-plugin,https://github.com/jenkinsci/grails-plugin.git,8e1aafa0482272d981f681e7eec8d82221ecfac0
89,jetty-project.jetty-eventsource-servlet,https://github.com/jetty-project/jetty-eventsource-servlet.git,74b37934c8a9b9c450082d5b154d098eb162c281
90,jpatterns,https://github.com/jexp/jpatterns.git,14bb2740fde84b37d6f4a48f839c7a1eef194e97
91,jmxtrans.embedded-jmxtrans,https://github.com/jmxtrans/embedded-jmxtrans.git,4f1ce2ccce17189ec36aaded7f7c9162fdaf44e6
92,JodaOrg.joda-time-i18n,https://github.com/JodaOrg/joda-time-i18n.git,d28d988cd8fb466702ae2d49959803f0616b27db
93,joelittlejohn.embedmongo-maven-plugin,https://github.com/joelittlejohn/embedmongo-maven-plugin.git,d596ee43d3f18a8b46fa38218a9d2592e606c265
94,jpush.jpush-java-library,https://github.com/jpush/jpush-java-library.git,66a9825ad3b913b98b0451831bedcb2e9a0cbbf6
95,jscep.jscep,https://github.com/jscep/jscep.git,a224cc25369831c26231b47767485af1abfbe270
96,JSqlParser,https://github.com/JSQLParser/JSqlParser.git,001d665d32c6df5a136b1955f4413e6648064811
97,kamranzafar.jtar,https://github.com/kamranzafar/jtar.git,59e3f7a525ada0fc1e62e05de795e57762bcf5fb
98,kohsuke.libpam4j,https://github.com/kohsuke/libpam4j.git,38a1ba41c4bace68c9105ad5a1f87a5cce74c06c
99,laforge49.JFile,https://github.com/laforge49/JFile.git,fd292da66a78dafc41ef408420b914b949c9a24d
100,laforge49,https://github.com/laforge49/JID.git,1dde11d72a17f3c3c3a690b8b17e3d27f3333e3a
101,lastfm.musicbrainz-data,https://github.com/lastfm/musicbrainz-data.git,072b1bf39ecb2623c40772ec5f1d6d51d998765c
102,lukas-krecan.json2xml,https://github.com/lukas-krecan/json2xml.git,6cb8178002367a37c2da5889170617bbe8d4a997
103,masukomi.aspirin,https://github.com/masukomi/aspirin.git,da7f0593c83d2fb1536724fa7c6d7037f03fe14e
104,mbolt35.coffee-graph,https://github.com/mbolt35/coffee-graph.git,b1489fa8770b5ae67996842db78153d0f82b32b9
105,mduerig.json-jerk,https://github.com/mduerig/json-jerk.git,8b03195d0fe05ae9e46ab91c1e7ca82f64fe1e3d
106,mguymon.model-citizen,https://github.com/mguymon/model-citizen.git,4eb31c3b02ebfd267d0e3dd70a34cb951e1535bd
107,mikebrock.jboss-websockets,https://github.com/mikebrock/jboss-websockets.git,fd03a4ef4033745ae5efc704fb123f1980c4056a
108,mikera.swing-console,https://github.com/mikera/swing-console.git,f1a1244d133ba5c50370a00fca181740892ba74d
109,mikereedell.sunrisesunsetlib-java,https://github.com/mikereedell/sunrisesunsetlib-java.git,c0bfdeb89c1e3fdaee4aeb879507341611cba4e1
110,mpatric.mp3agic,https://github.com/mpatric/mp3agic.git,99fa154531f640975915024b814f380f3a6be2f1
111,mrico.creole-parser,https://github.com/mrico/creole-parser.git,5e1b9683700477ddc225cdbd11bd3afccdf391ea
112,mwoodhouse.buster-maven-plugin,https://github.com/mwoodhouse/buster-maven-plugin.git,2a8c9148f55c9ec606235620769bae91f8ee2936
113,neosavvy.angular-phantom-renderer,https://github.com/neosavvy/angular-phantom-renderer.git,9229bf7f711b3e5b186483e7dfa63745e5068e43
114,neothemachine.KineticGWT,https://github.com/neothemachine/KineticGWT.git,9fc13f94505f0b1abb40ae7b4e8b836d2510b696
115,ning.org-json,https://github.com/ning/org-json.git,9be37018a33928d4458893998a89299b2991222d
116,ning.tr13,https://github.com/ning/tr13.git,b727c26cfb9e6a8cb11e2f4ef4e9bbe549979390
117,notnoop.java-mpns,https://github.com/notnoop/java-mpns.git,6762ba49fbcf639f6b93ec3950ad87907a4b00fc
118,octo-technology.java-sql-dsl,https://github.com/octo-technology/java-sql-dsl.git,3a95880acb91ee2a97b6943331004e96bcb6ed3c
119,paper2ebook,https://github.com/ogrisel/paper2ebook.git,e65778acc528a9ca95174ad02abcc52e56f57414
120,ogrodnek.csv-serde,https://github.com/ogrodnek/csv-serde.git,f315c1ae4b21a8288eb939e7c10f3b29c1a854ef
121,OlivierCroisier.seren,https://github.com/OlivierCroisier/seren.git,3d498426c55a9dc626bb934c9b52c6e7bc0d3b63
122,omry.banana,https://github.com/omry/banana.git,1621638d6eb4db773045af66eac66be0fffa91fa
123,OpenGamma.ElSql,https://github.com/OpenGamma/ElSql.git,db6c6d0741499c55b7c457e5eb9cebbf2df24a98
124,opsb.butler-io,https://github.com/opsb/butler-io.git,5f8e803b41d1487e088e4d854e3dc1d44da453b0
125,Ovea.jetty-session-redis,https://github.com/Ovea/jetty-session-redis.git,afb2b25b77d45e613fda1aac9bc72ddea9327b7a
126,oxlade39.graphflow,https://github.com/oxlade39/graphflow.git,b0662fe6064001228b80f33a7f06bfd7e68a497f
127,peterneubauer.sql-import,https://github.com/peterneubauer/sql-import.git,e02e532bb0b85de6c969a926b8980915dd453d3d
128,phunt.avro-maven-plugin,https://github.com/phunt/avro-maven-plugin.git,ab70582ed10d1103e73205225dcdfdf09507875c
129,piwik.piwik-java-tracking,https://github.com/piwik/piwik-java-tracking.git,31451c0b371083da70ce0bbec093695d816d6780
130,plista.kornakapi,https://github.com/plista/kornakapi.git,178061c3a261fc540f13d194806f5b9298cc91fe
131,pridkett.gitminer,https://github.com/pridkett/gitminer.git,e0a3f3186a80a6b3c7d93cdc3cc7a01531f64eee
132,purcell.jargs,https://github.com/purcell/jargs.git,08866fda11dfcf02218978681174cfe3a89a60a5
133,rcarz.jira-client,https://github.com/rcarz/jira-client.git,b0ab042eebb974791d20caa0f0aef2d6c546e2c9
134,rjenkins.ursus,https://github.com/rjenkins/ursus.git,dc6824654f30c7044811dd9a98f4c3676004a0f3
135,rmct.AutoReferee,https://github.com/rmct/AutoReferee.git,3af3c969fd9a7b6d0af4fbd07df6dd00d1bab613
136,rmuller.infomas-asl,https://github.com/rmuller/infomas-asl.git,1bd5653ae3b8f8246ec99babc8f7a7cb94d325ae
137,rombert.desktop-maven-notifier,https://github.com/rombert/desktop-maven-notifier.git,3a5703824667b14e78d98467b58416092a13f292
138,romix.java-concurrent-hash-trie-map,https://github.com/romix/java-concurrent-hash-trie-map.git,1810db51acdb1c8b7048643b460c526933c95dae
139,rschreijer.lutung,https://github.com/rschreijer/lutung.git,02fe378ef719ee813e995bd6cda0741f5802eda7
140,ryanbrainard.axiom,https://github.com/ryanbrainard/axiom.git,04637dc76bd5630af334d650b6266f25cdd88212
141,s7.scale7-core,https://github.com/s7/scale7-core.git,c8fe73821bc1fdfe7def02b2c1f1e35db685aa4b
142,samskivert.pythagoras,https://github.com/samskivert/pythagoras.git,0447064ea9e68350738f44b27a83a91807027de6
143,sematext.SearchSchemer,https://github.com/sematext/SearchSchemer.git,66b455ba78ee384ec4b8bb3c0ea1b3dd3f88b2cc
144,sitespeedio.crawler,https://github.com/sitespeedio/crawler.git,715ee7f1454eec14bebcb6d12563dfc32d9bbf48
145,slugify.slugify,https://github.com/slugify/slugify.git,ec9b87eb33435846509417e4e287ad45fa5d45bf
146,b3log.b3log-latke,https://github.com/b3log/b3log-latke.git,afb48c4073f327aec03ff506bad068030c60f8cf
147,sockeqwe.Vaadin-MVP-Lite,https://github.com/sockeqwe/Vaadin-MVP-Lite.git,44ec6b325d055b9d9cb075e63af28156ccb94bae
148,sorcix.sIRC,https://github.com/sorcix/sIRC.git,d9f2cf872968bdf438259a275c893edc0b416996
149,spullara.cli-parser,https://github.com/spullara/cli-parser.git,f4ad598c2a4ab421816f49dd9e02725e0f905bcb
150,asterisk-java,https://github.com/srt/asterisk-java.git,b07617fe185d57dd38980993e1934d68e7e6c0c6
151,srt.asterisk-java-iax,https://github.com/srt/asterisk-java-iax.git,27b63e2b307262eecba7fe98c62a42def799c2c2
152,SSilence.scotty,https://github.com/SSilence/scotty.git,24d0f6745a3ad96ec345169b9e6ad4101214897f
153,stain.jai-imageio-core,https://github.com/stain/jai-imageio-core.git,45da533fecd8f419fca107513092f4c74bfb7d65
154,tatsuhiro-t.argparse4j,https://github.com/tatsuhiro-t/argparse4j.git,c986cadacd19bf5325ff0baed5efccaeadd51e9c
155,tbuktu.ntru,https://github.com/tbuktu/ntru.git,8126929e32d00ed321e836e0792145dcbb6516df
156,teamlazerbeez.simple-web-stack,https://github.com/teamlazerbeez/simple-web-stack.git,5dc64816a20e011976b09889389260f46d348b6e
157,telly.wasp,https://github.com/telly/wasp.git,5f6724ac1d4f7e58c72757f528d5d1191a5b7d43
158,tfnico.guava-examples,https://github.com/tfnico/guava-examples.git,d1a08d6e3442ac986ac511b905cb6a137d327e8c
159,thiloplanz.jmockmongo,https://github.com/thiloplanz/jmockmongo.git,de82269a777eb7c8218d2c0573f7384fc60b92fc
160,Thomas-S-B.visualee,https://github.com/Thomas-S-B/visualee.git,410a80f0f4774b093c3689d0e0c75bc46c78688e
161,threerings.getdown,https://github.com/threerings/getdown.git,9fc06c1fcbc7f5024dac5e0fb6137b7a1581cdfe
162,threerings.java-signals,https://github.com/threerings/java-signals.git,7770472755def0f5fae9e85699f2ff2fd8ea67aa
163,timmolter.XChart,https://github.com/timmolter/XChart.git,349d341dadda1e3ba5d7ad7525d03ce1d135233a
164,timmolter.Yank,https://github.com/timmolter/Yank.git,4d7dfd63e681fedc13def9201d6dfb28653ff373
165,tnm.murmurhash-java,https://github.com/tnm/murmurhash-java.git,482b824b1994a8e36a5311c53754a085cfdecb42
166,tropo.tropo-webapi-java,https://github.com/tropo/tropo-webapi-java.git,5e2b15da4414708da50351e966e743e1562a1884
167,UnquietCode.JState,https://github.com/UnquietCode/JState.git,16928306ea3e61c162ea4feffa568f030d678b85
168,UrbanCode.terraform,https://github.com/UrbanCode/terraform.git,d67ac40cb3609173cdb369a0bb400d18d01797f2
169,vbfischer.spring-social-dropbox,https://github.com/vbfischer/spring-social-dropbox.git,2b79176875c78e9648b658f054929610b0617537
170,vistarmedia.metrics-datadog,https://github.com/vistarmedia/metrics-datadog.git,638a75751a43bd2815a173787bc37ab17cf585c3
171,vivin.GenericTree,https://github.com/vivin/GenericTree.git,15c59c992355cbb56ddbae1f825839c8d5bf3bb8
172,webbit.webbit-rest,https://github.com/webbit/webbit-rest.git,0cf8af7bbffb22511652bcc57680f6ef8eb54a0c
173,wg.scrypt,https://github.com/wg/scrypt.git,0675236370458e819ee21e4427c5f7f3f9485d33
174,wildfly.jandex,https://github.com/wildfly/jandex.git,8b3847bf0d731cccea49ea8fa2a2f5d11780a997
175,wouterla.GildedRose,https://github.com/wouterla/GildedRose.git,5d2a997a17e8ae1bd1a49bb86be73955021dab93
176,wvengen.proguard-maven-plugin,https://github.com/wvengen/proguard-maven-plugin.git,affa7f326bd987939b20ec763c1cfc5102c03438
177,zhuoran.crawler4j,https://github.com/zhuoran/crawler4j.git,348d9d5874d17456691b6ad4b4d43bf71f380018
178,zznate.cassandra-stress,https://github.com/zznate/cassandra-stress.git,f43d3008e77ffbfe43671a87494fa32c6ab1725a
179,bcel,https://github.com/apache/commons-bcel.git,24014e5eabb321adf276f90599bddedb018e88aa
180,healthonnet.hon-lucene-synonyms,https://github.com/healthonnet/hon-lucene-synonyms.git,55ba18f89dd130a6adb408e57435875016995de2
181,laaglu.lib-gwt-svg,https://github.com/laaglu/lib-gwt-svg.git,09e0e0c39282d41b29616abc97ff9ed9b9be9bff
182,joda-time,https://github.com/JodaOrg/joda-time.git,cc35fb2e6e106031fdbf1d1c2be5da6a9eb67c38
183,hamnis.json-collection,https://github.com/hamnis/json-collection.git,b7ea4a958dec1ca14bce120da5a4020e9bcbf262
184,cybergarage.CyberLink4Java,https://github.com/cybergarage/CyberLink4Java.git,9499b03f9cae05c04fce74e65af2730c11682d74
185,bucchi.OAuth2.0ProviderForJava,https://github.com/bucchi/OAuth2.0ProviderForJava.git,db5e1d06ddb51fe63dd30f17a4f1118e433d6b15
186,chirino.hawtbuf,https://github.com/chirino/hawtbuf.git,ca06ee5faa424147b58cef6a1b2f1c2e752cfd60
187,jeremyh.jBCrypt,https://github.com/jeremyh/jBCrypt.git,e015c2c110ab7cf544400893f3543b45f359ff58
188,rystsov.mongodb-transaction-example,https://github.com/rystsov/mongodb-transaction-example.git,4facc70228b5b6e70cb7ace55d51aaac2efae2c6
189,linux-china.weixin-robot-java,https://github.com/linux-china/weixin-robot-java.git,985b1f68c3b21fb2ae3607aac2554dd6380848d0
190,umermansoor.hadoop-java-example,https://github.com/umermansoor/hadoop-java-example.git,2f1b2a1f4d45e37fd28ad6faa701cf128c8f2e8b
191,linsolas.casperjs-runner-maven-plugin,https://github.com/linsolas/casperjs-runner-maven-plugin.git,ca9bc5ed66a21546802508c3d4337db6ec5ca1bc
192,BrightcoveOS.metrics-graphite-pickle,https://github.com/BrightcoveOS/metrics-graphite-pickle.git,cc3443a7d3f8af1019945ee189ab40853dd35cf5
193,FasterXML.jackson-module-mrbean,https://github.com/FasterXML/jackson-module-mrbean.git,9af7b8287872f79174e9ddf802fe1cefe6009961
194,Frostman.dropbox4j,https://github.com/Frostman/dropbox4j.git,774c817e5bf294d0139ecb5ac81399be50ada5e0
195,javatuples.javatuples,https://github.com/javatuples/javatuples.git,be0c0fb8d4c955ace7dfcbf0c5cf1bf525c2e57e
196,mikera.enlight,https://github.com/mikera/enlight.git,4ad461ca151e67af4607525f86abc133241c57b9
197,jriecken.gae-java-mini-profiler,https://github.com/jriecken/gae-java-mini-profiler.git,80f3a59ebe7bfa02506ff53b63ebeaf63cfbf525
198,groupon.locality-uuid.java,https://github.com/groupon/locality-uuid.java.git,d765e5418b8e9f96f90d494d28b35ea6c9f61bde
199,jolira.wicket-stateless,https://github.com/jolira/wicket-stateless.git,5c4e27c010c022b0086f685a7a110b00ece47b86
200,pignlproc,https://github.com/ogrisel/pignlproc.git,1a6099806af607c6ee541a19d1be2b68c04dca0f
